user_id,age,gender,location,income_level,education_level,number_of_children,child_age,investment_amount,investment_frequency,investment_options,app_sessions,app_usage_duration,features_used,goals_created,investment_decision,interactions_with_experts,topics_discussed,feedback_rating
178224,25,Female,"Lucknow, India",High,High School,5,14,36173,10,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",6,31,"['Investment Tracking', 'Expert Advice']",0,1,10,"['Risk Tolerance', 'Financial Planning']",4
680673,57,Female,"Chennai, India",High,Undergraduate,5,16,27782,10,"['Digital Gold', 'US ETFs', 'US ETFs']",24,9,"['Expert Advice', 'Expert Advice']",0,0,1,"['Risk Tolerance', 'Financial Planning']",4
882334,44,Female,"Bangalore, India",Medium,Undergraduate,2,16,16503,7,"['Mutual Funds', 'US ETFs', 'Digital Gold']",6,5,"['Goal Setting', 'Expert Advice']",0,0,9,"['Financial Planning', 'Risk Tolerance']",3
73450,25,Male,"Kanpur, India",Low,High School,2,1,23594,9,"['US ETFs', 'US ETFs', 'US ETFs']",16,4,"['Goal Setting', 'Investment Tracking']",0,1,5,"['Financial Planning', 'Financial Planning']",5
67513,30,Male,"Pune, India",High,High School,5,17,35388,10,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",25,49,"['Expert Advice', 'Expert Advice']",0,0,9,"['Investment Options', 'Investment Options']",3
275633,28,Male,"Jaipur, India",High,High School,4,6,32385,3,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",22,32,"['Expert Advice', 'Expert Advice']",0,0,2,"['Investment Options', 'Financial Planning']",3
964284,57,Female,"Mumbai, India",Medium,Graduate,0,0,34286,8,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",23,29,"['Investment Tracking', 'Expert Advice']",0,0,10,"['Financial Planning', 'Investment Options']",4
196799,57,Female,"Thane, India",Medium,Undergraduate,5,14,19795,4,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",16,24,"['Investment Tracking', 'Goal Setting']",0,0,4,"['Investment Options', 'Risk Tolerance']",3
814904,43,Female,"Visakhapatnam, India",Medium,Undergraduate,0,0,14164,10,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",6,35,"['Goal Setting', 'Goal Setting']",0,0,7,"['Financial Planning', 'Investment Options']",3
865797,37,Male,"Hyderabad, India",Low,Undergraduate,5,13,46305,7,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",3,57,"['Investment Tracking', 'Expert Advice']",0,0,8,"['Risk Tolerance', 'Investment Options']",4
169427,58,Male,"Delhi, India",Low,Undergraduate,0,0,44735,9,"['US ETFs', 'Mutual Funds', 'US ETFs']",25,53,"['Investment Tracking', 'Expert Advice']",0,0,7,"['Financial Planning', 'Investment Options']",3
532291,35,Female,"Thane, India",High,Graduate,0,0,31013,10,"['US ETFs', 'Mutual Funds', 'US ETFs']",20,34,"['Expert Advice', 'Investment Tracking']",1,1,4,"['Financial Planning', 'Investment Options']",5
639667,41,Female,"Ahmedabad, India",Medium,Undergraduate,1,16,48645,9,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",17,40,"['Investment Tracking', 'Investment Tracking']",0,0,5,"['Risk Tolerance', 'Investment Options']",3
479209,33,Female,"Vadodara, India",Low,High School,0,0,20042,3,"['Digital Gold', 'US ETFs', 'Digital Gold']",11,35,"['Investment Tracking', 'Expert Advice']",0,0,1,"['Financial Planning', 'Risk Tolerance']",5
991650,48,Male,"Indore, India",High,High School,2,15,11940,7,"['Digital Gold', 'US ETFs', 'Digital Gold']",18,47,"['Investment Tracking', 'Expert Advice']",0,1,6,"['Investment Options', 'Risk Tolerance']",4
914420,27,Male,"Surat, India",Medium,High School,1,13,4375,2,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",23,56,"['Goal Setting', 'Investment Tracking']",0,0,9,"['Investment Options', 'Investment Options']",3
81426,59,Female,"Visakhapatnam, India",Medium,High School,4,10,34145,7,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",5,59,"['Expert Advice', 'Investment Tracking']",0,0,1,"['Financial Planning', 'Risk Tolerance']",4
819568,46,Male,"Jaipur, India",Medium,Undergraduate,3,0,9315,2,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",16,48,"['Investment Tracking', 'Investment Tracking']",0,0,10,"['Financial Planning', 'Risk Tolerance']",5
780909,58,Male,"Pune, India",Low,Undergraduate,0,0,10575,10,"['Digital Gold', 'Digital Gold', 'Digital Gold']",25,38,"['Expert Advice', 'Goal Setting']",0,0,10,"['Risk Tolerance', 'Risk Tolerance']",4
136427,50,Male,"Ahmedabad, India",Medium,Undergraduate,3,8,42242,2,"['US ETFs', 'Mutual Funds', 'US ETFs']",13,2,"['Expert Advice', 'Investment Tracking']",0,0,10,"['Investment Options', 'Financial Planning']",4
391675,59,Female,"Patna, India",Low,Graduate,4,17,44225,7,"['US ETFs', 'Digital Gold', 'Mutual Funds']",25,47,"['Investment Tracking', 'Expert Advice']",0,0,8,"['Risk Tolerance', 'Financial Planning']",4
93164,39,Female,"Vadodara, India",Medium,Undergraduate,1,15,10893,7,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",16,15,"['Investment Tracking', 'Goal Setting']",0,1,1,"['Investment Options', 'Investment Options']",5
504485,51,Male,"Chennai, India",Low,Undergraduate,4,10,18806,9,"['Digital Gold', 'Digital Gold', 'Mutual Funds']",24,18,"['Investment Tracking', 'Expert Advice']",0,0,5,"['Risk Tolerance', 'Investment Options']",4
122060,55,Female,"Indore, India",Medium,Undergraduate,4,3,8705,4,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",4,20,"['Goal Setting', 'Investment Tracking']",0,0,1,"['Financial Planning', 'Risk Tolerance']",3
138312,37,Male,"Pune, India",High,High School,4,13,13596,3,"['Digital Gold', 'Mutual Funds', 'US ETFs']",12,28,"['Investment Tracking', 'Investment Tracking']",0,0,9,"['Investment Options', 'Financial Planning']",3
80012,42,Male,"Bangalore, India",Low,High School,4,4,28836,1,"['Mutual Funds', 'US ETFs', 'US ETFs']",30,37,"['Goal Setting', 'Expert Advice']",0,1,3,"['Financial Planning', 'Financial Planning']",3
482048,53,Female,"Ghaziabad, India",High,Undergraduate,0,0,22304,7,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",23,30,"['Investment Tracking', 'Expert Advice']",0,0,5,"['Financial Planning', 'Financial Planning']",3
765073,20,Male,"Ghaziabad, India",High,High School,2,8,14626,6,"['US ETFs', 'US ETFs', 'US ETFs']",2,58,"['Expert Advice', 'Expert Advice']",0,0,10,"['Investment Options', 'Financial Planning']",5
337703,49,Female,"Nagpur, India",Medium,Undergraduate,0,0,37904,3,"['Mutual Funds', 'US ETFs', 'US ETFs']",2,4,"['Expert Advice', 'Goal Setting']",0,0,0,"['Investment Options', 'Risk Tolerance']",5
972089,40,Male,"Hyderabad, India",Medium,Undergraduate,4,11,14952,2,"['Mutual Funds', 'US ETFs', 'Digital Gold']",27,39,"['Goal Setting', 'Investment Tracking']",0,0,2,"['Investment Options', 'Financial Planning']",3
622605,48,Male,"Visakhapatnam, India",Low,Graduate,2,0,38754,4,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",1,52,"['Investment Tracking', 'Expert Advice']",0,0,7,"['Financial Planning', 'Financial Planning']",3
133384,34,Female,"Patna, India",High,Graduate,0,0,1799,10,"['Mutual Funds', 'US ETFs', 'Digital Gold']",5,22,"['Goal Setting', 'Investment Tracking']",1,0,5,"['Investment Options', 'Risk Tolerance']",3
460347,60,Male,"Hyderabad, India",High,Graduate,4,15,36936,6,"['Mutual Funds', 'US ETFs', 'Digital Gold']",11,25,"['Goal Setting', 'Expert Advice']",0,1,5,"['Financial Planning', 'Investment Options']",3
909245,39,Male,"Vadodara, India",Low,High School,3,18,40886,2,"['Digital Gold', 'Digital Gold', 'Digital Gold']",19,21,"['Expert Advice', 'Expert Advice']",0,0,9,"['Risk Tolerance', 'Investment Options']",4
339057,42,Female,"Delhi, India",Medium,High School,1,1,17589,10,"['Mutual Funds', 'US ETFs', 'Digital Gold']",17,53,"['Goal Setting', 'Investment Tracking']",0,0,9,"['Risk Tolerance', 'Investment Options']",4
653428,52,Female,"Visakhapatnam, India",Medium,Undergraduate,4,10,30477,6,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",26,52,"['Investment Tracking', 'Expert Advice']",0,0,1,"['Risk Tolerance', 'Risk Tolerance']",4
224618,59,Male,"Kanpur, India",High,Undergraduate,3,9,17029,3,"['US ETFs', 'Digital Gold', 'US ETFs']",11,24,"['Investment Tracking', 'Goal Setting']",0,1,5,"['Risk Tolerance', 'Investment Options']",5
982924,25,Male,"Bangalore, India",Medium,Graduate,4,13,29725,5,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",10,7,"['Investment Tracking', 'Goal Setting']",0,0,10,"['Investment Options', 'Investment Options']",4
49993,47,Female,"Surat, India",Medium,Undergraduate,2,3,41393,8,"['US ETFs', 'Digital Gold', 'Mutual Funds']",10,26,"['Goal Setting', 'Expert Advice']",0,0,2,"['Financial Planning', 'Financial Planning']",4
910929,48,Male,"Nagpur, India",Low,Undergraduate,1,9,12886,2,"['US ETFs', 'US ETFs', 'Digital Gold']",10,43,"['Goal Setting', 'Investment Tracking']",0,0,9,"['Financial Planning', 'Financial Planning']",4
762974,53,Male,"Visakhapatnam, India",High,Undergraduate,3,8,27331,10,"['Digital Gold', 'Digital Gold', 'Digital Gold']",4,31,"['Expert Advice', 'Expert Advice']",0,1,0,"['Risk Tolerance', 'Investment Options']",4
722290,55,Female,"Ghaziabad, India",Medium,Undergraduate,1,5,5745,8,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",23,2,"['Goal Setting', 'Expert Advice']",0,0,5,"['Financial Planning', 'Risk Tolerance']",5
265021,46,Male,"Lucknow, India",Medium,High School,5,8,36068,10,"['Digital Gold', 'US ETFs', 'Digital Gold']",6,54,"['Investment Tracking', 'Investment Tracking']",0,0,4,"['Risk Tolerance', 'Investment Options']",3
743714,31,Male,"Kolkata, India",Low,Undergraduate,5,12,30469,4,"['US ETFs', 'US ETFs', 'Digital Gold']",22,28,"['Expert Advice', 'Investment Tracking']",0,0,3,"['Investment Options', 'Investment Options']",5
780343,45,Female,"Vadodara, India",High,Graduate,5,6,22905,5,"['US ETFs', 'Digital Gold', 'US ETFs']",15,26,"['Expert Advice', 'Investment Tracking']",0,1,7,"['Risk Tolerance', 'Financial Planning']",3
601639,43,Female,"Patna, India",High,High School,4,15,12576,10,"['US ETFs', 'Mutual Funds', 'Digital Gold']",23,30,"['Expert Advice', 'Investment Tracking']",0,0,6,"['Financial Planning', 'Financial Planning']",3
630965,46,Male,"Visakhapatnam, India",Medium,High School,4,2,39624,5,"['US ETFs', 'US ETFs', 'Mutual Funds']",1,10,"['Investment Tracking', 'Investment Tracking']",0,0,9,"['Investment Options', 'Financial Planning']",4
644536,32,Male,"Ghaziabad, India",Low,Graduate,4,1,46570,3,"['Digital Gold', 'Mutual Funds', 'US ETFs']",7,34,"['Expert Advice', 'Expert Advice']",0,0,5,"['Risk Tolerance', 'Financial Planning']",4
545760,27,Female,"Indore, India",Medium,High School,3,16,6151,3,"['US ETFs', 'Mutual Funds', 'Digital Gold']",29,55,"['Investment Tracking', 'Goal Setting']",0,1,4,"['Financial Planning', 'Risk Tolerance']",3
530716,30,Female,"Bhopal, India",Medium,Undergraduate,4,15,36600,4,"['US ETFs', 'Mutual Funds', 'Digital Gold']",12,53,"['Investment Tracking', 'Expert Advice']",0,1,0,"['Investment Options', 'Financial Planning']",4
678102,43,Male,"Mumbai, India",Medium,Graduate,2,14,26145,9,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",25,18,"['Expert Advice', 'Expert Advice']",0,0,2,"['Investment Options', 'Financial Planning']",4
748121,27,Female,"Vadodara, India",Low,Undergraduate,5,5,32584,8,"['US ETFs', 'Digital Gold', 'Digital Gold']",16,50,"['Goal Setting', 'Investment Tracking']",0,0,5,"['Financial Planning', 'Investment Options']",4
332300,26,Female,"Hyderabad, India",Low,Graduate,4,16,25825,2,"['US ETFs', 'US ETFs', 'Digital Gold']",7,57,"['Goal Setting', 'Goal Setting']",0,0,7,"['Investment Options', 'Financial Planning']",3
476087,49,Female,"Bangalore, India",Low,High School,4,14,43425,7,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",29,52,"['Investment Tracking', 'Investment Tracking']",0,0,0,"['Financial Planning', 'Risk Tolerance']",5
376638,29,Female,"Mumbai, India",Low,Graduate,2,5,11540,5,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",1,14,"['Expert Advice', 'Investment Tracking']",0,0,6,"['Investment Options', 'Financial Planning']",5
60198,48,Female,"Visakhapatnam, India",High,High School,4,6,20613,8,"['US ETFs', 'US ETFs', 'Digital Gold']",5,4,"['Expert Advice', 'Expert Advice']",0,1,9,"['Risk Tolerance', 'Investment Options']",3
44060,34,Female,"Visakhapatnam, India",Low,High School,2,7,2516,2,"['Digital Gold', 'US ETFs', 'Digital Gold']",30,48,"['Expert Advice', 'Expert Advice']",0,0,4,"['Investment Options', 'Risk Tolerance']",3
28108,24,Female,"Ghaziabad, India",Medium,High School,2,12,10676,6,"['US ETFs', 'Digital Gold', 'Mutual Funds']",12,27,"['Expert Advice', 'Investment Tracking']",0,0,6,"['Risk Tolerance', 'Financial Planning']",5
127959,25,Female,"Surat, India",Medium,High School,0,0,13235,9,"['Digital Gold', 'Digital Gold', 'Digital Gold']",27,29,"['Goal Setting', 'Investment Tracking']",0,0,8,"['Financial Planning', 'Investment Options']",5
701852,23,Male,"Mumbai, India",High,Undergraduate,5,11,15195,7,"['US ETFs', 'Mutual Funds', 'Digital Gold']",8,27,"['Expert Advice', 'Goal Setting']",1,1,0,"['Financial Planning', 'Investment Options']",5
297323,34,Male,"Pune, India",High,Graduate,2,2,22799,6,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",23,46,"['Goal Setting', 'Expert Advice']",1,1,4,"['Financial Planning', 'Investment Options']",5
763775,54,Male,"Pune, India",Medium,High School,4,6,13314,8,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",1,23,"['Investment Tracking', 'Investment Tracking']",0,0,9,"['Financial Planning', 'Risk Tolerance']",5
337060,20,Male,"Kolkata, India",High,High School,4,4,41910,8,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",6,23,"['Goal Setting', 'Investment Tracking']",0,1,7,"['Risk Tolerance', 'Risk Tolerance']",4
962103,40,Male,"Ghaziabad, India",Low,Undergraduate,4,8,40001,7,"['US ETFs', 'US ETFs', 'Mutual Funds']",13,24,"['Goal Setting', 'Investment Tracking']",0,0,5,"['Risk Tolerance', 'Risk Tolerance']",5
487715,22,Female,"Visakhapatnam, India",Medium,Graduate,0,0,20423,1,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",20,20,"['Expert Advice', 'Goal Setting']",0,1,6,"['Investment Options', 'Investment Options']",4
808987,60,Female,"Pune, India",Medium,High School,5,14,38124,1,"['US ETFs', 'Mutual Funds', 'Digital Gold']",17,48,"['Investment Tracking', 'Expert Advice']",0,0,1,"['Financial Planning', 'Financial Planning']",4
604862,32,Female,"Kanpur, India",Low,High School,5,5,44249,8,"['Digital Gold', 'Mutual Funds', 'US ETFs']",29,9,"['Goal Setting', 'Expert Advice']",0,0,6,"['Financial Planning', 'Investment Options']",5
875882,37,Female,"Kolkata, India",Medium,Undergraduate,3,16,45181,4,"['US ETFs', 'US ETFs', 'Mutual Funds']",17,4,"['Goal Setting', 'Investment Tracking']",0,0,2,"['Investment Options', 'Risk Tolerance']",3
823932,25,Female,"Ahmedabad, India",Low,High School,1,5,42532,9,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",7,20,"['Expert Advice', 'Goal Setting']",0,0,2,"['Financial Planning', 'Financial Planning']",5
814407,56,Female,"Ghaziabad, India",Medium,Undergraduate,0,0,34114,9,"['Mutual Funds', 'Mutual Funds', 'US ETFs']",20,60,"['Goal Setting', 'Goal Setting']",0,0,10,"['Investment Options', 'Investment Options']",5
541512,20,Female,"Vadodara, India",Low,Undergraduate,0,0,21714,8,"['US ETFs', 'Mutual Funds', 'Mutual Funds']",27,28,"['Investment Tracking', 'Expert Advice']",0,0,5,"['Financial Planning', 'Investment Options']",3
565239,59,Male,"Bangalore, India",High,Graduate,0,0,11975,10,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",26,46,"['Goal Setting', 'Investment Tracking']",0,1,3,"['Investment Options', 'Risk Tolerance']",5
321841,41,Male,"Hyderabad, India",Medium,Graduate,1,10,32114,8,"['Digital Gold', 'US ETFs', 'Mutual Funds']",3,22,"['Goal Setting', 'Expert Advice']",0,0,3,"['Risk Tolerance', 'Risk Tolerance']",5
855231,41,Male,"Thane, India",High,High School,0,0,14093,10,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",29,51,"['Expert Advice', 'Expert Advice']",0,0,0,"['Financial Planning', 'Risk Tolerance']",4
676824,43,Male,"Thane, India",High,High School,3,18,40126,7,"['US ETFs', 'Digital Gold', 'US ETFs']",14,11,"['Investment Tracking', 'Expert Advice']",0,0,1,"['Risk Tolerance', 'Investment Options']",3
756603,52,Male,"Mumbai, India",Medium,High School,1,3,8598,7,"['US ETFs', 'Digital Gold', 'Digital Gold']",7,44,"['Goal Setting', 'Expert Advice']",0,0,1,"['Financial Planning', 'Financial Planning']",4
870547,48,Male,"Patna, India",Low,Undergraduate,2,0,21849,7,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",29,15,"['Expert Advice', 'Expert Advice']",0,1,7,"['Investment Options', 'Risk Tolerance']",3
255331,38,Female,"Surat, India",Low,High School,4,12,20084,8,"['Digital Gold', 'US ETFs', 'US ETFs']",14,41,"['Goal Setting', 'Investment Tracking']",0,1,10,"['Risk Tolerance', 'Risk Tolerance']",5
637054,44,Female,"Surat, India",High,Graduate,2,9,29230,8,"['Mutual Funds', 'US ETFs', 'Mutual Funds']",20,36,"['Goal Setting', 'Expert Advice']",0,1,0,"['Investment Options', 'Financial Planning']",5
104850,29,Male,"Thane, India",High,High School,4,11,23940,6,"['US ETFs', 'Mutual Funds', 'Digital Gold']",21,9,"['Expert Advice', 'Expert Advice']",0,0,10,"['Investment Options', 'Risk Tolerance']",3
547932,45,Male,"Lucknow, India",High,Graduate,4,9,15340,3,"['Digital Gold', 'Digital Gold', 'Digital Gold']",24,54,"['Expert Advice', 'Goal Setting']",0,1,0,"['Financial Planning', 'Investment Options']",3
105019,30,Female,"Jaipur, India",Low,Undergraduate,5,4,6833,5,"['US ETFs', 'Digital Gold', 'US ETFs']",8,39,"['Investment Tracking', 'Investment Tracking']",0,1,3,"['Investment Options', 'Financial Planning']",4
959779,25,Female,"Bhopal, India",Low,Undergraduate,3,13,3708,6,"['US ETFs', 'Digital Gold', 'US ETFs']",5,12,"['Expert Advice', 'Goal Setting']",0,1,5,"['Investment Options', 'Financial Planning']",5
436513,30,Male,"Ahmedabad, India",Low,Undergraduate,5,13,8471,4,"['Mutual Funds', 'Mutual Funds', 'Mutual Funds']",29,8,"['Goal Setting', 'Expert Advice']",0,0,10,"['Investment Options', 'Financial Planning']",4
530880,39,Male,"Kolkata, India",Low,Graduate,2,10,21958,10,"['Mutual Funds', 'Digital Gold', 'Mutual Funds']",30,31,"['Expert Advice', 'Expert Advice']",0,0,10,"['Financial Planning', 'Financial Planning']",5
68934,33,Male,"Nagpur, India",Low,Graduate,1,7,45148,9,"['Digital Gold', 'US ETFs', 'Digital Gold']",6,24,"['Goal Setting', 'Goal Setting']",0,0,10,"['Investment Options', 'Financial Planning']",5
657824,39,Male,"Kolkata, India",Low,High School,1,8,49282,3,"['Digital Gold', 'Mutual Funds', 'Mutual Funds']",17,51,"['Investment Tracking', 'Investment Tracking']",0,1,4,"['Investment Options', 'Risk Tolerance']",3
34953,34,Male,"Kolkata, India",Low,Graduate,1,4,24156,7,"['US ETFs', 'US ETFs', 'US ETFs']",13,34,"['Goal Setting', 'Expert Advice']",0,0,1,"['Risk Tolerance', 'Risk Tolerance']",5
827077,46,Male,"Bangalore, India",Medium,Graduate,3,17,13068,9,"['Digital Gold', 'US ETFs', 'Digital Gold']",22,22,"['Expert Advice', 'Investment Tracking']",0,1,5,"['Investment Options', 'Risk Tolerance']",5
798521,34,Male,"Chennai, India",Low,Graduate,3,8,5819,5,"['Mutual Funds', 'US ETFs', 'Digital Gold']",3,38,"['Goal Setting', 'Goal Setting']",0,0,6,"['Investment Options', 'Financial Planning']",3
779079,59,Female,"Lucknow, India",Medium,Graduate,0,0,26847,8,"['US ETFs', 'Digital Gold', 'US ETFs']",24,31,"['Expert Advice', 'Expert Advice']",0,0,7,"['Financial Planning', 'Risk Tolerance']",4
879964,29,Female,"Ghaziabad, India",Low,Graduate,1,5,26486,9,"['Mutual Funds', 'Digital Gold', 'Digital Gold']",12,50,"['Investment Tracking', 'Expert Advice']",0,1,1,"['Financial Planning', 'Financial Planning']",5
573886,31,Female,"Visakhapatnam, India",Medium,Undergraduate,4,12,35972,6,"['Mutual Funds', 'US ETFs', 'US ETFs']",28,11,"['Goal Setting', 'Goal Setting']",0,0,0,"['Risk Tolerance', 'Risk Tolerance']",3
205713,27,Female,"Thane, India",Medium,Undergraduate,0,0,42555,8,"['US ETFs', 'Mutual Funds', 'US ETFs']",22,26,"['Investment Tracking', 'Investment Tracking']",0,0,8,"['Investment Options', 'Risk Tolerance']",4
545461,34,Male,"Chennai, India",Medium,Graduate,3,3,28540,6,"['Mutual Funds', 'Mutual Funds', 'Digital Gold']",28,18,"['Goal Setting', 'Goal Setting']",0,0,0,"['Risk Tolerance', 'Risk Tolerance']",4
